1
129.697,258.046,123.811,229.07,219.699,209.592,225.584,238.569
127.832,253.692,123.38,224.306,217.255,210.083,221.707,239.469
126.513,254.081,121.649,224.892,218.946,208.676,223.811,237.865
115.493,254.751,111.081,224.753,209.857,210.227,214.268,240.225
115.377,254.669,110.844,225.583,215.117,209.333,219.65,238.418
117.392,252.82,113.127,224.13,218.184,208.513,222.449,237.204
119.01,253.752,114.179,225.139,216.951,207.788,221.782,236.4
113.602,252.104,109.952,222.499,215.444,209.493,219.094,239.098
111.899,251.937,107.89,222.984,219.112,207.585,223.12,236.537
110.131,253.171,106.01,222.674,215.179,207.922,219.3,238.419
106.313,252.66,102.201,222.048,209.283,207.663,213.395,238.275
103.506,251.492,99.6002,221.979,211.363,207.187,215.269,236.7
102.012,250.11,98.6463,219.817,209.61,207.488,212.976,237.781
101.145,249.802,97.5563,220.017,209.462,206.535,213.051,236.319
97.2445,250.102,93.3389,221.089,204.479,206.128,208.384,235.141
97.3492,251.705,92.816,221.785,205.206,204.757,209.739,234.676
92.2016,251.813,88.0829,219.893,186.255,207.225,190.374,239.145
91.154,251.838,87.1113,220.002,186.29,207.408,190.333,239.243
86.0809,250.526,81.8613,223.098,199.387,205.017,203.607,232.445
87.7489,250.974,83.4563,221.233,199.351,204.506,203.644,234.247
85.229,251.11,81.4519,220.421,195.433,206.393,199.21,237.082
81.5429,252.131,77.5407,220.447,194.703,205.648,198.705,237.332
81.2556,254.529,75.1458,222.184,188.866,200.703,194.976,233.049
78.9323,253.823,74.0406,222.944,192.088,204.243,196.98,235.122
76.4865,254.919,71.1081,222.649,188.351,203.108,193.73,235.378
75.4306,254.691,70.3136,222.71,188.488,203.802,193.605,235.783
73.1753,254.771,68.0054,221.623,186.249,203.182,191.418,236.329
63.1367,254.803,59.5492,223.233,183.674,209.128,187.261,240.698
65.9819,258.448,60.7812,225.619,180.828,206.602,186.029,239.431
61.1629,259.277,57.1365,225.826,175.706,211.554,179.732,245.005
60.3838,258.363,55.8456,225.688,177.962,208.727,182.5,241.403
57.5796,258.356,53.7255,224.955,175.641,210.888,179.495,244.289
57.9703,259.297,53.1654,226.464,179.699,207.946,184.504,240.78
52.7689,260.32,47.2993,226.477,177.583,205.421,183.053,239.264
47.8235,261.706,42.3878,226.583,179.59,205.349,185.025,240.472
41.1611,263.087,35.706,226.266,169.329,206.47,174.784,243.291
40.5072,263.921,34.7057,226.695,170.156,205.586,175.958,242.812
40.719,264.403,34.7618,227.285,169.152,205.716,175.109,242.834
40.7753,264.387,34.7513,227.315,168.129,205.641,174.153,242.713
29.0631,260.697,24.054,225.216,167.293,204.994,172.302,240.475
24.6366,263.335,18.6509,228.219,162.108,203.766,168.094,238.882
24.4846,263.498,18.4539,228.023,162.89,203.469,168.92,238.943
24.5127,263.663,18.4258,227.858,162.862,203.303,168.949,239.109
24.5127,263.663,18.4258,227.858,162.862,203.303,168.949,239.109
10,254,10,212,133,212,133,254
9.5897,257.76,7.7625,215.124,122.709,210.198,124.536,252.834
6.4323,257.048,5.0688,212.736,116.671,209.302,118.034,253.614
5.3945,259.847,2.7137,217.848,124.876,210.051,127.556,252.05
1.5178,262.249,-1.7005,217.193,121.599,208.386,124.817,253.442
